,pID,bID,Unnamed: 0,Adı,Anlamı,Künyesi,Lakabı,Baba Adı,Anne Adı,Kabilesi,Doğum Yeri,Doğum Yılı,İslam’a Girişi,Sohbet Süresi,Rivayeti,Savaşları,Görevleri,Vefat Yeri,Vefat Yılı,Vefat Yaşı,Eşi/Eşleri,Vefat Bolge,battleAdi
262,8126,27030,26,Ubâde b. Sâmit,Allah’ın küçük kulu,Ebû’l-Velid / Velid’in babası,Kârî / Okuyucu,Sâmit b. Kays b. Esram,Kurretü’l-Ayn bint Ubâde,Hazrec,Medine,"N. Öncesi, 27 / Miladî, 583",Nübüvvetin 11. yılı,11,181,"Bedir, Uhud, Hendek, Mısır Fethi ve diğerleri","Mısır Fethinde komutanlık, muallimlik, kadılık",Remle / Filistin,"Hicrî, 34 / Miladî, 655",72,,[' Filistin'],Ubâde b. Sâmit
263,8126,27006,26,Ubâde b. Sâmit,Allah’ın küçük kulu,Ebû’l-Velid / Velid’in babası,Kârî / Okuyucu,Sâmit b. Kays b. Esram,Kurretü’l-Ayn bint Ubâde,Hazrec,Medine,"N. Öncesi, 27 / Miladî, 583",Nübüvvetin 11. yılı,11,181,"Bedir, Uhud, Hendek, Mısır Fethi ve diğerleri","Mısır Fethinde komutanlık, muallimlik, kadılık",Remle / Filistin,"Hicrî, 34 / Miladî, 655",72,,[' Filistin'],Ubâde b. Sâmit
264,8126,27009,26,Ubâde b. Sâmit,Allah’ın küçük kulu,Ebû’l-Velid / Velid’in babası,Kârî / Okuyucu,Sâmit b. Kays b. Esram,Kurretü’l-Ayn bint Ubâde,Hazrec,Medine,"N. Öncesi, 27 / Miladî, 583",Nübüvvetin 11. yılı,11,181,"Bedir, Uhud, Hendek, Mısır Fethi ve diğerleri","Mısır Fethinde komutanlık, muallimlik, kadılık",Remle / Filistin,"Hicrî, 34 / Miladî, 655",72,,[' Filistin'],Ubâde b. Sâmit
265,8126,27015,26,Ubâde b. Sâmit,Allah’ın küçük kulu,Ebû’l-Velid / Velid’in babası,Kârî / Okuyucu,Sâmit b. Kays b. Esram,Kurretü’l-Ayn bint Ubâde,Hazrec,Medine,"N. Öncesi, 27 / Miladî, 583",Nübüvvetin 11. yılı,11,181,"Bedir, Uhud, Hendek, Mısır Fethi ve diğerleri","Mısır Fethinde komutanlık, muallimlik, kadılık",Remle / Filistin,"Hicrî, 34 / Miladî, 655",72,,[' Filistin'],Ubâde b. Sâmit
266,8166,27006,66,Übey b. Kâ’b,"Yılmaz, sağlam, yıkılmaz",Ebü’l-Münzir/ Münzir’in babası,Seyyidü’l-Kurrâ/Kur’ân okuyucularının efendisi,Ka’b b. Kays b. Ubeyd,Süheyle bint Neccar,Neccaroğulları/Hazrec,Medine,Tespit edilemedi.,Nübüvvetin 12. yılı,11,164,"Bedir, Uhud, Hendek, vs.","Zekât Memurluğu, Muallimlik, Katiplik",Baki Kabristanlığı/Medine,"Hicrî, 35/ Milâdî, 656",Tespit edilemedi.,,['Medine'],Übey b. Kâ’b
267,8166,27009,66,Übey b. Kâ’b,"Yılmaz, sağlam, yıkılmaz",Ebü’l-Münzir/ Münzir’in babası,Seyyidü’l-Kurrâ/Kur’ân okuyucularının efendisi,Ka’b b. Kays b. Ubeyd,Süheyle bint Neccar,Neccaroğulları/Hazrec,Medine,Tespit edilemedi.,Nübüvvetin 12. yılı,11,164,"Bedir, Uhud, Hendek, vs.","Zekât Memurluğu, Muallimlik, Katiplik",Baki Kabristanlığı/Medine,"Hicrî, 35/ Milâdî, 656",Tespit edilemedi.,,['Medine'],Übey b. Kâ’b
268,8166,27015,66,Übey b. Kâ’b,"Yılmaz, sağlam, yıkılmaz",Ebü’l-Münzir/ Münzir’in babası,Seyyidü’l-Kurrâ/Kur’ân okuyucularının efendisi,Ka’b b. Kays b. Ubeyd,Süheyle bint Neccar,Neccaroğulları/Hazrec,Medine,Tespit edilemedi.,Nübüvvetin 12. yılı,11,164,"Bedir, Uhud, Hendek, vs.","Zekât Memurluğu, Muallimlik, Katiplik",Baki Kabristanlığı/Medine,"Hicrî, 35/ Milâdî, 656",Tespit edilemedi.,,['Medine'],Übey b. Kâ’b
269,8163,27006,63,Ubeyde b. Hâris,Küçük kul,"Ebû Muâviye/Muâviye’nin babası, Ebû Hâris/Hâris’in babası",Şehidü’l-Bedr/Bedir Şehidi,Hâris b. Abdülmuttalib,Süheyle bint Cündeb,Haşimoğulları/Mekke,Mekke,"N. Öncesi, 50/ Milâdî, 561",Nübüvvetin ilk günleri,15,0,Rabiğ Seriyyesi ve Bedir,Askerlik,Safra Köyü/Bedir,"Hicrî, 2/ Milâdî 624",63,,['Bedir'],Ubeyde b. Hâris
270,8157,27006,57,Ukkâşe b. Mihsan,"Örümcek, örümcek ağı",Ebû Mihsan,Sahibul’l-Avn,Mihsan b. Hursân,Ümmü Ukkâşe,Abdüşemsoğulların Antlaşmalısı,Mekke,"N. Öncesi, 22/Milâdî, 588",Nübüvvetin ilk günleri,23,10,"['Bedir', 'Uhud', 'Hendek', 'Ridde savaşları', 'Beni Esed seriyyesi']",['Komutanlık'],Necid/Suudi Arabistan,"Hicrî, 11/Milâdî, 632",44,,['Suudi Arabistan'],Ukkâşe b. Mihsan
271,8157,27009,57,Ukkâşe b. Mihsan,"Örümcek, örümcek ağı",Ebû Mihsan,Sahibul’l-Avn,Mihsan b. Hursân,Ümmü Ukkâşe,Abdüşemsoğulların Antlaşmalısı,Mekke,"N. Öncesi, 22/Milâdî, 588",Nübüvvetin ilk günleri,23,10,"['Bedir', 'Uhud', 'Hendek', 'Ridde savaşları', 'Beni Esed seriyyesi']",['Komutanlık'],Necid/Suudi Arabistan,"Hicrî, 11/Milâdî, 632",44,,['Suudi Arabistan'],Ukkâşe b. Mihsan
272,8157,27015,57,Ukkâşe b. Mihsan,"Örümcek, örümcek ağı",Ebû Mihsan,Sahibul’l-Avn,Mihsan b. Hursân,Ümmü Ukkâşe,Abdüşemsoğulların Antlaşmalısı,Mekke,"N. Öncesi, 22/Milâdî, 588",Nübüvvetin ilk günleri,23,10,"['Bedir', 'Uhud', 'Hendek', 'Ridde savaşları', 'Beni Esed seriyyesi']",['Komutanlık'],Necid/Suudi Arabistan,"Hicrî, 11/Milâdî, 632",44,,['Suudi Arabistan'],Ukkâşe b. Mihsan
273,8118,27015,18,Uveymir b. Âmr,"Küçük Ömer, Ömercik",Ebu’d-Derda / Derdâ’nın babası,Mukrîi / Okuyucu,Âmr b. Malik b. Zeyd,Mehabbe bint Vâkıd b. Amr,Harisoğulları/Hazrec,Medine,"N. Öncesi, 20-23 / Miladî, 587-590",Hicretin 2. yılı,9,179,"Hendek, Yermûk, Suriye Fetihleri, vs.","Kadılık, Muallimlik",Şam/Suriye,"Hicrî,32 / Miladî, 652",62,,['Suriye'],Uveymir b. Âmr
274,8118,27029,18,Uveymir b. Âmr,"Küçük Ömer, Ömercik",Ebu’d-Derda / Derdâ’nın babası,Mukrîi / Okuyucu,Âmr b. Malik b. Zeyd,Mehabbe bint Vâkıd b. Amr,Harisoğulları/Hazrec,Medine,"N. Öncesi, 20-23 / Miladî, 587-590",Hicretin 2. yılı,9,179,"Hendek, Yermûk, Suriye Fetihleri, vs.","Kadılık, Muallimlik",Şam/Suriye,"Hicrî,32 / Miladî, 652",62,,['Suriye'],Uveymir b. Âmr
275,8118,27028,18,Uveymir b. Âmr,"Küçük Ömer, Ömercik",Ebu’d-Derda / Derdâ’nın babası,Mukrîi / Okuyucu,Âmr b. Malik b. Zeyd,Mehabbe bint Vâkıd b. Amr,Harisoğulları/Hazrec,Medine,"N. Öncesi, 20-23 / Miladî, 587-590",Hicretin 2. yılı,9,179,"Hendek, Yermûk, Suriye Fetihleri, vs.","Kadılık, Muallimlik",Şam/Suriye,"Hicrî,32 / Miladî, 652",62,,['Suriye'],Uveymir b. Âmr
276,8131,27006,31,Zeyd b. Hattâb,"Artan, çoğalan, ziyadeleşen",Ebû Abdurrahman / Abdurrahman’ın babası,Tespit edilemedi.,Hattab b. Nüfeyl,Esma bint Vehb,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 25 / Miladî, 582 (?)",Nübüvvetin ilk günleri,23,10,"Bedir, Uhud, Hendek, Yemâme, vs.","Komutanlık, sancaktarlık",Yemâme,"Hicrî, 12 / Miladî, 633",51,,['Yemâme'],Zeyd b. Hattâb
277,8131,27009,31,Zeyd b. Hattâb,"Artan, çoğalan, ziyadeleşen",Ebû Abdurrahman / Abdurrahman’ın babası,Tespit edilemedi.,Hattab b. Nüfeyl,Esma bint Vehb,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 25 / Miladî, 582 (?)",Nübüvvetin ilk günleri,23,10,"Bedir, Uhud, Hendek, Yemâme, vs.","Komutanlık, sancaktarlık",Yemâme,"Hicrî, 12 / Miladî, 633",51,,['Yemâme'],Zeyd b. Hattâb
278,8131,27015,31,Zeyd b. Hattâb,"Artan, çoğalan, ziyadeleşen",Ebû Abdurrahman / Abdurrahman’ın babası,Tespit edilemedi.,Hattab b. Nüfeyl,Esma bint Vehb,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 25 / Miladî, 582 (?)",Nübüvvetin ilk günleri,23,10,"Bedir, Uhud, Hendek, Yemâme, vs.","Komutanlık, sancaktarlık",Yemâme,"Hicrî, 12 / Miladî, 633",51,,['Yemâme'],Zeyd b. Hattâb
279,8131,27040,31,Zeyd b. Hattâb,"Artan, çoğalan, ziyadeleşen",Ebû Abdurrahman / Abdurrahman’ın babası,Tespit edilemedi.,Hattab b. Nüfeyl,Esma bint Vehb,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 25 / Miladî, 582 (?)",Nübüvvetin ilk günleri,23,10,"Bedir, Uhud, Hendek, Yemâme, vs.","Komutanlık, sancaktarlık",Yemâme,"Hicrî, 12 / Miladî, 633",51,,['Yemâme'],Zeyd b. Hattâb
280,8116,27006,16,Zeyd b. Sehl,"Artan, çoğalan, ziyadeleşen",Ebû Talha / Talha’nın babası,Tespit edilemedi,Sehl b. Esved,Übade bint Mâlik,Neccaroğulları/Hazrec,Medine,"N. Öncesi, 25 / Miladî, 585 ",Nübüvvetin 12. yılı,11,25,"Bedir, Uhud, Hendek, Huneyn vs.",Hz. Ömer’in seçtiği şurayı kontrol,Akdeniz Adaları,"Hicrî, 34 / Miladî, 655",70,,['Akdeniz Adaları'],Zeyd b. Sehl
281,8116,27009,16,Zeyd b. Sehl,"Artan, çoğalan, ziyadeleşen",Ebû Talha / Talha’nın babası,Tespit edilemedi,Sehl b. Esved,Übade bint Mâlik,Neccaroğulları/Hazrec,Medine,"N. Öncesi, 25 / Miladî, 585 ",Nübüvvetin 12. yılı,11,25,"Bedir, Uhud, Hendek, Huneyn vs.",Hz. Ömer’in seçtiği şurayı kontrol,Akdeniz Adaları,"Hicrî, 34 / Miladî, 655",70,,['Akdeniz Adaları'],Zeyd b. Sehl
282,8116,27015,16,Zeyd b. Sehl,"Artan, çoğalan, ziyadeleşen",Ebû Talha / Talha’nın babası,Tespit edilemedi,Sehl b. Esved,Übade bint Mâlik,Neccaroğulları/Hazrec,Medine,"N. Öncesi, 25 / Miladî, 585 ",Nübüvvetin 12. yılı,11,25,"Bedir, Uhud, Hendek, Huneyn vs.",Hz. Ömer’in seçtiği şurayı kontrol,Akdeniz Adaları,"Hicrî, 34 / Miladî, 655",70,,['Akdeniz Adaları'],Zeyd b. Sehl
283,8116,27022,16,Zeyd b. Sehl,"Artan, çoğalan, ziyadeleşen",Ebû Talha / Talha’nın babası,Tespit edilemedi,Sehl b. Esved,Übade bint Mâlik,Neccaroğulları/Hazrec,Medine,"N. Öncesi, 25 / Miladî, 585 ",Nübüvvetin 12. yılı,11,25,"Bedir, Uhud, Hendek, Huneyn vs.",Hz. Ömer’in seçtiği şurayı kontrol,Akdeniz Adaları,"Hicrî, 34 / Miladî, 655",70,,['Akdeniz Adaları'],Zeyd b. Sehl
284,8148,27004,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
285,8148,27005,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
286,8148,27006,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
287,8148,27007,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
288,8148,27008,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
289,8148,27009,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
290,8148,27010,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
291,8148,27011,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
292,8148,27012,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
293,8148,27013,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
294,8148,27014,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
295,8148,27015,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
296,8148,27016,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
297,8148,27017,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
298,8148,27018,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
299,8148,27019,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
300,8148,27020,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
301,8148,27021,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
302,8148,27022,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
303,8148,27023,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
304,8148,27024,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
305,8148,27025,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
306,8148,27029,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
307,8148,27030,48,Zübeyr b. Avvâm,Yazılı küçük Not,Ebû Abdullah,Havâriü’r-Resûl,Avvâm b. Hüveylid,Safiyye bint Abdülmuttalib,Esedoğulları/Mekke,Mekke,"N. Öncesi, 16/ Milâdî, 594",Nübüvvetin ilk günleri,23,38,"['Tüm gazveler', 'Yermük', 'Mısır Fethi', 'Cemel']","Şura azalığı , komutanlık",Siba vadisi/ Basra/Irak,"Hicrî, 36/Milâdî, 656",64,,['Irak'],Zübeyr b. Avvâm
